Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2020,II,Aloe spp.,,Liliales,Liliaceae,Aloe,DK,DO,,466800,,live,,T,A
2020,II,Aloe spp.,,Liliales,Liliaceae,Aloe,DK,TR,,12225,,live,,T,A
2020,II,Aloe spp.,,Liliales,Liliaceae,Aloe,GB,MG,,,18,live,Number of specimens,T,A
2020,II,Aloe spp.,,Liliales,Liliaceae,Aloe,JP,CZ,,,1,live,,T,A
2020,II,Aloe spp.,,Liliales,Liliaceae,Aloe,JP,GT,,25,,live,Number of specimens,T,A
2020,II,Aloe spp.,,Liliales,Liliaceae,Aloe,JP,MG,,50,,live,Number of specimens,T,A
2020,II,Aloe spp.,,Liliales,Liliaceae,Aloe,JP,TH,,991,,live,Number of specimens,T,A
2020,II,Aloe spp.,,Liliales,Liliaceae,Aloe,JP,TW,,240,,live,Number of specimens,T,A
2020,II,Aloe spp.,,Liliales,Liliaceae,Aloe,JP,US,,25,,live,Number of specimens,T,A
2020,II,Aloe spp.,,Liliales,Liliaceae,Aloe,TH,CZ,,,22,live,,T,A
2020,II,Aloe spp.,,Liliales,Liliaceae,Aloe,US,GT,US,,800,live,,T,A
2020,II,Aloe spp.,,Liliales,Liliaceae,Aloe,US,TR,DK,,60,live,,T,A
2020,II,Aloe aageodonta,,Liliales,Liliaceae,Aloe,CH,NL,,1,,live,Number of specimens,T,A
2020,II,Aloe aculeata,,Liliales,Liliaceae,Aloe,AU,CN,,10000,20000,live,Number of specimens,T,A
2020,II,Aloe aculeata,,Liliales,Liliaceae,Aloe,AU,ZA,,,500,live,,T,A
2020,II,Aloe aculeata,,Liliales,Liliaceae,Aloe,BE,CN,,,573000,live,Number of specimens,T,A
2020,II,Aloe aculeata,,Liliales,Liliaceae,Aloe,BE,CN,,243842,,live,,T,A
2020,II,Aloe aculeata,,Liliales,Liliaceae,Aloe,CH,DE,,18,,live,Number of specimens,T,A
2020,II,Aloe aculeata,,Liliales,Liliaceae,Aloe,CH,DK,,60,,live,Number of specimens,T,A
2020,II,Aloe aculeata,,Liliales,Liliaceae,Aloe,CH,IT,,40,,live,Number of specimens,T,A
2020,II,Aloe aculeata,,Liliales,Liliaceae,Aloe,CH,NL,,270,,live,Number of specimens,T,A
2020,II,Aloe aculeata,,Liliales,Liliaceae,Aloe,GT,ES,CN,,1185,live,,T,A
2020,II,Aloe aculeata,,Liliales,Liliaceae,Aloe,HK,NL,,20,,live,Number of specimens,T,A
2020,II,Aloe aculeata,,Liliales,Liliaceae,Aloe,KW,NL,,65,,live,Number of specimens,T,A
2020,II,Aloe aculeata,,Liliales,Liliaceae,Aloe,TH,IT,,51,,live,Number of specimens,T,A
2020,II,Aloe aculeata,,Liliales,Liliaceae,Aloe,US,CN,,,693000,live,Number of specimens,T,A
2020,II,Aloe aculeata,,Liliales,Liliaceae,Aloe,US,ES,CN,,16550,live,,T,A
2020,II,Aloe acutissima,,Liliales,Liliaceae,Aloe,GB,MG,,,1,live,Number of specimens,T,A
2020,II,Aloe africana,,Liliales,Liliaceae,Aloe,CH,NL,,8,,live,Number of specimens,T,A
2020,II,Aloe alooides,,Liliales,Liliaceae,Aloe,AE,AU,,850,850,live,Number of specimens,T,A
2020,II,Aloe anivoranoensis,,Liliales,Liliaceae,Aloe,CH,NL,,2,,live,Number of specimens,T,A
2020,II,Aloe anivoranoensis,,Liliales,Liliaceae,Aloe,GB,MG,,,1,live,Number of specimens,T,A
2020,II,Aloe ankaranensis,,Liliales,Liliaceae,Aloe,GB,MG,,,1,live,Number of specimens,T,A
2020,II,Aloe antonii,,Liliales,Liliaceae,Aloe,GB,MG,,,1,live,Number of specimens,T,A
2020,II,Aloe arborescens,,Liliales,Liliaceae,Aloe,AE,NL,,124,,live,Number of specimens,T,A
2020,II,Aloe arborescens,,Liliales,Liliaceae,Aloe,BE,CN,,,96000,live,Number of specimens,T,A
2020,II,Aloe arborescens,,Liliales,Liliaceae,Aloe,BE,CN,,20328,,live,,T,A
2020,II,Aloe arborescens,,Liliales,Liliaceae,Aloe,BH,ZA,,,1000,live,,T,A
2020,II,Aloe arborescens,,Liliales,Liliaceae,Aloe,CH,DE,,12,,live,Number of specimens,T,A
2020,II,Aloe arborescens,,Liliales,Liliaceae,Aloe,CH,DK,,12,,live,Number of specimens,T,A
2020,II,Aloe arborescens,,Liliales,Liliaceae,Aloe,CH,IT,,25,,live,Number of specimens,T,A
2020,II,Aloe arborescens,,Liliales,Liliaceae,Aloe,CH,NL,,5963,,live,Number of specimens,T,A
2020,II,Aloe arborescens,,Liliales,Liliaceae,Aloe,HK,NL,,74,,live,Number of specimens,T,A
2020,II,Aloe arborescens,,Liliales,Liliaceae,Aloe,KW,NL,DK,6,,live,Number of specimens,T,A
2020,II,Aloe arborescens,,Liliales,Liliaceae,Aloe,KW,NL,,278,,live,Number of specimens,T,A
2020,II,Aloe arborescens,,Liliales,Liliaceae,Aloe,NL,TZ,,63500,,live,,T,A
2020,II,Aloe arborescens,,Liliales,Liliaceae,Aloe,US,DO,,,15445,live,Number of specimens,T,A
2020,II,Aloe archeri,,Liliales,Liliaceae,Aloe,CH,NL,,100,,live,Number of specimens,T,A
2020,II,Aloe argyrostachys,,Liliales,Liliaceae,Aloe,JP,MG,,,150,live,Number of specimens,T,A
2020,II,Aloe aristata,,Liliales,Liliaceae,Aloe,AE,NL,,1222,,live,Number of specimens,T,A
2020,II,Aloe aristata,,Liliales,Liliaceae,Aloe,AU,ZW,,20000,,live,Number of specimens,T,A
2020,II,Aloe aristata,,Liliales,Liliaceae,Aloe,BE,CN,,,1015000,live,Number of specimens,T,A
2020,II,Aloe aristata,,Liliales,Liliaceae,Aloe,BE,CN,,483100,,live,,T,A
2020,II,Aloe aristata,,Liliales,Liliaceae,Aloe,CH,BE,,12,45,live,Number of specimens,T,A
2020,II,Aloe aristata,,Liliales,Liliaceae,Aloe,CH,DE,,377,,live,Number of specimens,T,A
2020,II,Aloe aristata,,Liliales,Liliaceae,Aloe,CH,DK,,875,,live,Number of specimens,T,A
2020,II,Aloe aristata,,Liliales,Liliaceae,Aloe,CH,IT,,1,,live,Number of specimens,T,A
2020,II,Aloe aristata,,Liliales,Liliaceae,Aloe,CH,NL,,7770,,live,Number of specimens,T,A
2020,II,Aloe aristata,,Liliales,Liliaceae,Aloe,DE,CN,,30,,live,,T,A
2020,II,Aloe aristata,,Liliales,Liliaceae,Aloe,HK,NL,,102,,live,Number of specimens,T,A
2020,II,Aloe aristata,,Liliales,Liliaceae,Aloe,JP,ZA,,5,,live,Number of specimens,T,A
2020,II,Aloe aristata,,Liliales,Liliaceae,Aloe,KW,NL,DK,75,,live,Number of specimens,T,A
2020,II,Aloe aristata,,Liliales,Liliaceae,Aloe,KW,NL,,1081,,live,Number of specimens,T,A
2020,II,Aloe aristata,,Liliales,Liliaceae,Aloe,NL,CN,,,50,live,Number of specimens,T,A
2020,II,Aloe aristata,,Liliales,Liliaceae,Aloe,NL,DO,,,20000,live,Number of specimens,T,A
2020,II,Aloe aristata,,Liliales,Liliaceae,Aloe,TH,NL,,48,,live,Number of specimens,T,A
2020,II,Aloe aristata,,Liliales,Liliaceae,Aloe,US,CA,US,,32,live,Number of specimens,T,A
2020,II,Aloe aristata,,Liliales,Liliaceae,Aloe,US,CN,,,91000,live,Number of specimens,T,A
2020,II,Aloe aristata,,Liliales,Liliaceae,Aloe,US,DO,,,57705,live,Number of specimens,T,A
2020,II,Aloe aristata,,Liliales,Liliaceae,Aloe,US,TR,DK,,460,live,,T,A
2020,II,Aloe barberae,,Liliales,Liliaceae,Aloe,AU,ZA,,,30,live,,T,A
2020,II,Aloe barberae,,Liliales,Liliaceae,Aloe,JP,US,,432,,live,Number of specimens,T,A
2020,II,Aloe barberae,,Liliales,Liliaceae,Aloe,NA,ZA,,,1000,live,,T,A
2020,II,Aloe boiteaui,,Liliales,Liliaceae,Aloe,GB,MG,,,1,live,Number of specimens,T,A
2020,II,Aloe bosseri,,Liliales,Liliaceae,Aloe,GB,MG,,,1,live,Number of specimens,T,A
2020,II,Aloe brevifolia,,Liliales,Liliaceae,Aloe,AE,NL,,67,,live,Number of specimens,T,A
2020,II,Aloe brevifolia,,Liliales,Liliaceae,Aloe,CA,TR,DK,,4900,live,,T,A
2020,II,Aloe brevifolia,,Liliales,Liliaceae,Aloe,CH,DE,,1,,live,Number of specimens,T,A
2020,II,Aloe brevifolia,,Liliales,Liliaceae,Aloe,CH,DK,,705,,live,Number of specimens,T,A
2020,II,Aloe brevifolia,,Liliales,Liliaceae,Aloe,CH,IT,,52,,live,Number of specimens,T,A
2020,II,Aloe brevifolia,,Liliales,Liliaceae,Aloe,CH,NL,,704,,live,Number of specimens,T,A
2020,II,Aloe brevifolia,,Liliales,Liliaceae,Aloe,DK,TR,DK,,53639,live,,T,A
2020,II,Aloe brevifolia,,Liliales,Liliaceae,Aloe,DK,TR,,50000,,live,,T,A
2020,II,Aloe brevifolia,,Liliales,Liliaceae,Aloe,HK,NL,,54,,live,Number of specimens,T,A
2020,II,Aloe brevifolia,,Liliales,Liliaceae,Aloe,KW,NL,DK,52,,live,Number of specimens,T,A
2020,II,Aloe brevifolia,,Liliales,Liliaceae,Aloe,KW,NL,,211,,live,Number of specimens,T,A
2020,II,Aloe brevifolia,,Liliales,Liliaceae,Aloe,TH,IT,,2,,live,Number of specimens,T,A
2020,II,Aloe brevifolia,,Liliales,Liliaceae,Aloe,US,TR,DK,,10060,live,,T,A
2020,II,Aloe broomii,,Liliales,Liliaceae,Aloe,AU,ZA,,,500,live,,T,A
2020,II,Aloe broomii,,Liliales,Liliaceae,Aloe,CA,TR,NL,,640,live,,T,A
2020,II,Aloe broomii,,Liliales,Liliaceae,Aloe,CH,NL,,482,,live,Number of specimens,T,A
2020,II,Aloe broomii,,Liliales,Liliaceae,Aloe,DK,TR,DK,,126,live,,T,A
2020,II,Aloe broomii,,Liliales,Liliaceae,Aloe,DK,TR,NL,,1000,live,,T,A
2020,II,Aloe broomii,,Liliales,Liliaceae,Aloe,KW,NL,,6,,live,Number of specimens,T,A
2020,II,Aloe broomii,,Liliales,Liliaceae,Aloe,NL,TR,NL,,500,live,,T,A
2020,II,Aloe broomii,,Liliales,Liliaceae,Aloe,US,TR,NL,,660,live,,T,A
2020,II,Aloe bruynsii,,Liliales,Liliaceae,Aloe,GB,MG,,,1,live,Number of specimens,T,A
2020,II,Aloe buhrii,,Liliales,Liliaceae,Aloe,JP,ZA,,3,,live,Number of specimens,T,A
2020,II,Aloe bulbillifera,,Liliales,Liliaceae,Aloe,GB,MG,,,1,live,Number of specimens,T,A
2020,II,Aloe cameronii,,Liliales,Liliaceae,Aloe,CH,NL,,24,,live,Number of specimens,T,A
2020,II,Aloe capitata,,Liliales,Liliaceae,Aloe,AE,AU,,460,460,live,Number of specimens,T,A
2020,II,Aloe capmanambatoensis,,Liliales,Liliaceae,Aloe,GB,MG,,,1,live,Number of specimens,T,A
2020,II,Aloe capmanambatoensis,,Liliales,Liliaceae,Aloe,JP,CZ,,,40,live,,T,A
2020,II,Aloe carolineae,,Liliales,Liliaceae,Aloe,CH,NL,,3,,live,Number of specimens,T,A
2020,II,Aloe castanea,,Liliales,Liliaceae,Aloe,AU,ZA,,,500,live,,T,A
2020,II,Aloe castanea,,Liliales,Liliaceae,Aloe,NA,ZA,,,125,live,,T,A
2020,II,Aloe castilloniae,,Liliales,Liliaceae,Aloe,GB,MG,,,1,live,Number of specimens,T,A
2020,II,Aloe castilloniae,,Liliales,Liliaceae,Aloe,JP,CZ,,,130,live,,T,A
2020,II,Aloe chabaudii,,Liliales,Liliaceae,Aloe,JP,CZ,,,10,live,,T,A
2020,II,Aloe charlotteae,,Liliales,Liliaceae,Aloe,GB,MG,,,1,live,Number of specimens,T,A
2020,II,Aloe christianii,,Liliales,Liliaceae,Aloe,CH,NL,,55,,live,Number of specimens,T,A
2020,II,Aloe ciliaris,,Liliales,Liliaceae,Aloe,CH,NL,,51,,live,Number of specimens,T,A
2020,II,Aloe ciliaris,,Liliales,Liliaceae,Aloe,NL,DO,,,8500,live,Number of specimens,T,A
2020,II,Aloe ciliaris,,Liliales,Liliaceae,Aloe,US,DO,,,79227,live,Number of specimens,T,A
2020,II,Aloe citrea,,Liliales,Liliaceae,Aloe,GB,MG,,,1,live,Number of specimens,T,A
2020,II,Aloe claviflora,,Liliales,Liliaceae,Aloe,AU,ZA,,,500,live,,T,A
2020,II,Aloe claviflora,,Liliales,Liliaceae,Aloe,CH,DE,,2,,live,Number of specimens,T,A
2020,II,Aloe comosa,,Liliales,Liliaceae,Aloe,AE,NL,,300,,live,Number of specimens,T,A
2020,II,Aloe comosa,,Liliales,Liliaceae,Aloe,CH,NL,,168,,live,Number of specimens,T,A
2020,II,Aloe congdonii,,Liliales,Liliaceae,Aloe,JP,CZ,,,10,live,,T,A
2020,II,Aloe craibii,,Liliales,Liliaceae,Aloe,CH,NL,,2,,live,Number of specimens,T,A
2020,II,Aloe crassipes,,Liliales,Liliaceae,Aloe,CH,NL,,2,,live,Number of specimens,T,A
2020,II,Aloe cryptoflora,,Liliales,Liliaceae,Aloe,GB,MG,,,1,live,Number of specimens,T,A
2020,II,Aloe deltoidea,,Liliales,Liliaceae,Aloe,CH,NL,,24,,live,Number of specimens,T,A
2020,II,Aloe deltoideodonta,,Liliales,Liliaceae,Aloe,CA,GT,US,,200,live,,T,A
2020,II,Aloe deltoideodonta,,Liliales,Liliaceae,Aloe,CH,NL,,156,,live,Number of specimens,T,A
2020,II,Aloe deltoideodonta,,Liliales,Liliaceae,Aloe,DK,GT,,4500,,live,,T,A
2020,II,Aloe deltoideodonta,,Liliales,Liliaceae,Aloe,JP,GT,US,,25,live,,T,A
2020,II,Aloe deltoideodonta,,Liliales,Liliaceae,Aloe,JP,GT,,25,,live,Number of specimens,T,A
2020,II,Aloe deltoideodonta,,Liliales,Liliaceae,Aloe,NL,GT,US,2420,450,live,,T,A
2020,II,Aloe deltoideodonta,,Liliales,Liliaceae,Aloe,TH,CZ,,,11,live,,T,A
2020,II,Aloe deltoideodonta,,Liliales,Liliaceae,Aloe,US,GT,US,,14750,live,,T,A
2020,II,Aloe dichotoma,,Liliales,Liliaceae,Aloe,CH,DE,,1,,live,Number of specimens,T,A
2020,II,Aloe dichotoma,,Liliales,Liliaceae,Aloe,CH,NL,,5,,live,Number of specimens,T,A
2020,II,Aloe dichotoma,,Liliales,Liliaceae,Aloe,KR,US,,64,,live,Number of specimens,T,A
2020,II,Aloe dichotoma,,Liliales,Liliaceae,Aloe,TH,CZ,,,50,live,,T,A
2020,II,Aloe dichotoma,,Liliales,Liliaceae,Aloe,US,CN,,,300,live,Number of specimens,T,A
2020,II,Aloe distans,,Liliales,Liliaceae,Aloe,CH,IT,,1,,live,Number of specimens,T,A
2020,II,Aloe divaricata,,Liliales,Liliaceae,Aloe,GB,MG,,,2,live,Number of specimens,T,A
2020,II,Aloe divaricata,,Liliales,Liliaceae,Aloe,JP,US,,1,,live,Number of specimens,T,A
2020,II,Aloe dorotheae,,Liliales,Liliaceae,Aloe,NL,GT,US,10020,,live,,T,A
2020,II,Aloe elata,,Liliales,Liliaceae,Aloe,JP,CZ,,,1,live,,T,A
2020,II,Aloe erythrophylla,,Liliales,Liliaceae,Aloe,GB,MG,,,2,live,Number of specimens,T,A
2020,II,Aloe esculenta,,Liliales,Liliaceae,Aloe,JP,US,,2,,live,Number of specimens,T,A
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,AU,ZA,,,500,live,,T,A
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,CH,DE,,4,,live,Number of specimens,T,A
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,CH,NL,,72,,live,Number of specimens,T,A
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,HK,NL,,8,,live,Number of specimens,T,A
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,JP,US,,1,,live,Number of specimens,T,A
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,KW,NL,,61,,live,Number of specimens,T,A
2020,II,Aloe ferox,,Liliales,Liliaceae,Aloe,US,CN,,,12000,live,Number of specimens,T,A
2020,II,Aloe fievetii,,Liliales,Liliaceae,Aloe,GB,MG,,,1,live,Number of specimens,T,A
2020,II,Aloe fleuretteana,,Liliales,Liliaceae,Aloe,GB,MG,,,1,live,Number of specimens,T,A
2020,II,Aloe flexilifolia,,Liliales,Liliaceae,Aloe,JP,US,,1,,live,Number of specimens,T,A
2020,II,Aloe florenceae,,Liliales,Liliaceae,Aloe,CH,NL,,72,,live,Number of specimens,T,A
2020,II,Aloe florenceae,,Liliales,Liliaceae,Aloe,JP,CZ,,,9,live,,T,A
2020,II,Aloe florenceae,,Liliales,Liliaceae,Aloe,KW,NL,,54,,live,Number of specimens,T,A
2020,II,Aloe florenceae,,Liliales,Liliaceae,Aloe,TH,CZ,,,20,live,,T,A
2020,II,Aloe gariepensis,,Liliales,Liliaceae,Aloe,CA,TR,NL,,4800,live,,T,A
2020,II,Aloe gariepensis,,Liliales,Liliaceae,Aloe,DK,TR,DK,,510,live,,T,A
2020,II,Aloe gariepensis,,Liliales,Liliaceae,Aloe,NL,TR,NL,,2400,live,,T,A
2020,II,Aloe gariepensis,,Liliales,Liliaceae,Aloe,US,TR,NL,,17060,live,,T,A
2020,II,Aloe gracilicaulis,,Liliales,Liliaceae,Aloe,JP,CZ,,,3,live,,T,A
2020,II,Aloe guillaumetii,,Liliales,Liliaceae,Aloe,GB,MG,,,1,live,Number of specimens,T,A
2020,II,Aloe hereroensis,,Liliales,Liliaceae,Aloe,AU,ZA,,,500,live,,T,A
2020,II,Aloe hildebrandtii,,Liliales,Liliaceae,Aloe,JP,CZ,,,1,live,,T,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,AE,NL,DK,25,,live,Number of specimens,T,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,AE,NL,,27,,live,Number of specimens,T,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,AU,CN,,2000,2000,live,Number of specimens,T,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,AU,ZA,,,540,live,,T,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,BE,CN,,,95000,live,Number of specimens,T,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,BE,CN,,15200,,live,,T,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,CA,GT,US,,3231,live,,T,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,CA,TR,NL,,640,live,,T,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,CH,BE,,30,81,live,Number of specimens,T,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,CH,DE,,129,,live,Number of specimens,T,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,CH,DK,,60,,live,Number of specimens,T,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,CH,NL,,8338,,live,Number of specimens,T,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,DK,GT,US,,1000,live,,T,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,DK,GT,,1300,,live,,T,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,DK,TR,DK,,26,live,,T,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,DK,TR,NL,,400,live,,T,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,HK,NL,,73,,live,Number of specimens,T,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,KW,NL,,61,,live,Number of specimens,T,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,NL,GT,US,4820,2625,live,,T,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,TH,IT,,100,,live,Number of specimens,T,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,TH,NL,,120,,live,Number of specimens,T,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,US,CN,,,99000,live,Number of specimens,T,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,US,GT,US,,32517,live,,T,A
2020,II,Aloe humilis,,Liliales,Liliaceae,Aloe,US,TR,NL,,3060,live,,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,AE,NL,,1072,,live,Number of specimens,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,CA,TH,,,18,live,Number of specimens,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,CA,TR,DK,,7000,live,,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,DE,TH,,85,,live,,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,DK,TR,DK,,3021,live,,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,ES,TH,,,150,live,Number of specimens,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,FR,TH,,,58,live,Number of specimens,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,GB,TH,,,56,live,Number of specimens,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,HK,NL,,85,,live,Number of specimens,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,HK,TH,,,5,live,Number of specimens,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,JP,CZ,,,10,live,,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,JP,TH,,,823,live,Number of specimens,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,KW,NL,IT,12,,live,Number of specimens,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,KW,NL,,795,,live,Number of specimens,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,KY,US,,120,,live,Number of specimens,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,MO,NL,,52,,live,Number of specimens,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,MY,TH,,,6,live,Number of specimens,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,NL,DO,,,136000,live,Number of specimens,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,NL,TH,,,76,live,Number of specimens,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,NL,TR,DK,,1200,live,,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,OM,TH,,,55,live,Number of specimens,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,PH,TH,,,2225,live,Number of specimens,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,SG,TH,,,20000,live,Number of specimens,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,TR,DK,,25000,,live,,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,TW,TH,,,20000,live,Number of specimens,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,US,DO,,,346926,live,Number of specimens,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,US,TH,,,914,live,Number of specimens,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,US,TR,DK,,18160,live,,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,US,TR,,,500,live,,T,A
2020,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,XX,DO,,,2500,live,Number of specimens,T,A
2020,II,Aloe imalotensis,,Liliales,Liliaceae,Aloe,GB,MG,,,1,live,Number of specimens,T,A
2020,II,Aloe imalotensis,,Liliales,Liliaceae,Aloe,JP,CZ,,,15,live,,T,A
2020,II,Aloe inexpectata,,Liliales,Liliaceae,Aloe,GB,MG,,,1,live,Number of specimens,T,A
2020,II,Aloe inyangensis,,Liliales,Liliaceae,Aloe,AE,AU,,800,800,live,Number of specimens,T,A
2020,II,Aloe irafensis,,Liliales,Liliaceae,Aloe,JP,CZ,,,1,live,,T,A
2020,II,Aloe isaloensis,,Liliales,Liliaceae,Aloe,GB,MG,,,1,live,Number of specimens,T,A
2020,II,Aloe jawiyon,,Liliales,Liliaceae,Aloe,CH,NL,,10,,live,Number of specimens,T,A
2020,II,Aloe johannis,,Liliales,Liliaceae,Aloe,GB,MG,,,1,live,Number of specimens,T,A
2020,II,Aloe jucunda,,Liliales,Liliaceae,Aloe,CH,NL,,4,,live,Number of specimens,T,A
2020,II,Aloe jucunda,,Liliales,Liliaceae,Aloe,JP,CZ,,,1,live,,T,A
2020,II,Aloe juvenna,,Liliales,Liliaceae,Aloe,CH,NL,,5,,live,Number of specimens,T,A
2020,II,Aloe juvenna,,Liliales,Liliaceae,Aloe,NL,DO,,,14000,live,Number of specimens,T,A
2020,II,Aloe juvenna,,Liliales,Liliaceae,Aloe,US,DO,,,46686,live,Number of specimens,T,A
2020,II,Aloe labworana,,Liliales,Liliaceae,Aloe,AE,AU,,800,800,live,Number of specimens,T,A
2020,II,Aloe leandrii,,Liliales,Liliaceae,Aloe,GB,MG,,,1,live,Number of specimens,T,A
2020,II,Aloe lineata,,Liliales,Liliaceae,Aloe,CH,NL,,8,,live,Number of specimens,T,A
2020,II,Aloe longistyla,,Liliales,Liliaceae,Aloe,AU,ZA,,,500,live,,T,A
2020,II,Aloe longistyla,,Liliales,Liliaceae,Aloe,TH,IT,,1,,live,Number of specimens,T,A
2020,II,Aloe lucile-allorgeae,,Liliales,Liliaceae,Aloe,GB,MG,,,1,live,Number of specimens,T,A
2020,II,Aloe macroclada,,Liliales,Liliaceae,Aloe,BF,MG,,,48,live,Number of specimens,T,A
2020,II,Aloe macroclada,,Liliales,Liliaceae,Aloe,FR,MG,,,144,live,Number of specimens,T,A
2020,II,Aloe macroclada,,Liliales,Liliaceae,Aloe,US,MG,,,24,live,kg,T,A
2020,II,Aloe maculata,,Liliales,Liliaceae,Aloe,JP,GT,,25,,live,Number of specimens,T,A
2020,II,Aloe maculata,,Liliales,Liliaceae,Aloe,NL,GT,US,3770,7500,live,,T,A
2020,II,Aloe maculata,,Liliales,Liliaceae,Aloe,US,GT,US,,3750,live,,T,A
2020,II,Aloe marlothii,,Liliales,Liliaceae,Aloe,AE,AU,,500,500,live,Number of specimens,T,A
2020,II,Aloe marlothii,,Liliales,Liliaceae,Aloe,AU,ZA,,,500,live,,T,A
2020,II,Aloe marlothii,,Liliales,Liliaceae,Aloe,CA,TR,NL,,3100,live,,T,A
2020,II,Aloe marlothii,,Liliales,Liliaceae,Aloe,CH,DK,,60,,live,Number of specimens,T,A
2020,II,Aloe marlothii,,Liliales,Liliaceae,Aloe,CH,NL,,1,,live,Number of specimens,T,A
2020,II,Aloe marlothii,,Liliales,Liliaceae,Aloe,DK,TR,DK,,13,live,,T,A
2020,II,Aloe marlothii,,Liliales,Liliaceae,Aloe,DK,TR,NL,,3000,live,,T,A
2020,II,Aloe marlothii,,Liliales,Liliaceae,Aloe,GE,IR,,,2760,live,,T,A
2020,II,Aloe marlothii,,Liliales,Liliaceae,Aloe,JP,ES,,1,,live,Number of specimens,T,A
2020,II,Aloe marlothii,,Liliales,Liliaceae,Aloe,JP,ES,,,1,live,,T,A
2020,II,Aloe marlothii,,Liliales,Liliaceae,Aloe,KR,CN,,204,300,live,Number of specimens,T,A
2020,II,Aloe marlothii,,Liliales,Liliaceae,Aloe,KW,ES,,,5,live,,T,A
2020,II,Aloe marlothii,,Liliales,Liliaceae,Aloe,NA,ZA,,,125,live,,T,A
2020,II,Aloe marlothii,,Liliales,Liliaceae,Aloe,NL,TR,NL,,1200,live,,T,A
